emp_name,hours_worked,hourly_rate_emp,total_wage,total_tips,hourly_rate_avg,tips_avg,source,quarterly_salary,hours_per_week,calculated_salary,delta,wages_outlier_flag1,wages_outlier_flag2,wages_outlier_flag3,wages_outlier_flag4,wages_outlier_flag5,wages_outlier_flag6,wages_outlier_flag7,hours_outlier_flag1,hours_outlier_flag2,total_wages_outlier_flag1,total_tips_outlier_flag1,hourly_rate_avg_outlier_flag1,tips_avg_outlier_flag1,missing_flag1_total_wages,missing_flag2_wage_rate,missing_flag3_hours_worked
DB PRISTON LLC,383.0,30.0,11490.0,780.0,32.04,2.04,ESSP,12270.0,31.916666666666668,11490.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DB PRISTON LLC,464.0,20.0,9320.0,691.0,21.58,1.49,ESSP,10011.0,38.666666666666664,9280.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DB PRISTON LLC,447.0,20.0,8940.0,582.0,21.3,1.3,ESSP,9522.0,37.25,8940.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JJK Inc,124.0,15.0,2326.75,428.75,22.22,3.46,ESSP,2755.5,10.333333333333334,1860.0,466.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JJK Inc,581.0,15.0,1102.0430000000001,1971.43,22.36,3.39,ESSP,12991.86,48.416666666666664,8715.0,7612.957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JJK Inc,128.0,15.0,2543.66,572.66,24.35,4.47,ESSP,3116.3199999999997,10.666666666666666,1920.0,623.6599999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JJK Inc,35.0,20.0,3042.0,2342.0,15.383000000000003,66.91,ESSP,5384.0,2.9166666666666665,700.0,2342.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
JJK Inc,250.0,15.0,4560.43,810.43,21.48,3.24,ESSP,5370.860000000001,20.833333333333332,3750.0,810.4300000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JJK Inc,40.0,20.0,3042.0,2242.0,13.21,56.05,ESSP,5284.0,3.3333333333333335,800.0,2242.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
JJK Inc,391.0,15.0,723.573,1266.73,21.75,3.24,ESSP,8502.46,32.583333333333336,5865.0,5141.427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRG WATERFRONT LLC,127.0,5.0,636.0,5334.0,47.01,42.0,ESSP,5970.0,10.583333333333334,635.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,80.0,8.0,640.0,3205.0,48.06,40.06,ESSP,3845.0,6.666666666666667,640.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,431.0,10.0,4632.0,19234.0,55.37,44.63,ESSP,23866.0,35.916666666666664,4310.0,322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,68.0,10.0,682.0,1201.0,27.69,17.66,ESSP,1883.0,5.666666666666667,680.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,128.0,5.0,745.0,5401.0,48.02,42.2,ESSP,6146.0,10.666666666666666,640.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,23.0,5.0,119.0,360.0,20.83,15.65,ESSP,479.0,1.9166666666666667,115.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,525.0,8.0,4576.0,9978.0,27.72,19.01,ESSP,14554.0,43.75,4200.0,376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,397.0,10.0,3979.0,7289.0,28.38,18.36,ESSP,11268.0,33.083333333333336,3970.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,380.0,8.0,3046.0,20101.0,60.91,52.9,ESSP,23147.0,31.666666666666668,3040.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,174.0,5.0,872.0,5902.0,38.93,33.92,ESSP,6774.0,14.5,870.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,298.0,5.0,1494.0,14738.0,54.47,49.46,ESSP,16232.0,24.833333333333332,1490.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,378.0,5.0,1891.0,14761.0,44.05,39.05,ESSP,16652.0,31.5,1890.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,180.0,10.0,1807.0,3281.0,28.27,18.23,ESSP,5088.0,15.0,1800.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,373.0,8.0,3081.0,6201.0,24.88,16.62,ESSP,9282.0,31.083333333333332,2984.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,200.0,10.0,2002.0,3128.0,25.65,15.64,ESSP,5130.0,16.666666666666668,2000.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,159.0,8.0,1274.0,1869.0,19.77,11.75,ESSP,3143.0,13.25,1272.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,229.0,8.0,1839.0,12000.0,60.43,52.4,ESSP,13839.0,19.083333333333332,1832.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,306.0,5.0,2052.0,13993.0,52.43,45.73,ESSP,16045.0,25.5,1530.0,522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,335.0,8.0,2680.0,5846.0,25.45,17.45,ESSP,8526.0,27.916666666666668,2680.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,241.0,10.0,2419.0,4077.0,26.95,16.92,ESSP,6496.0,20.083333333333332,2410.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,10.0,5.0,50.0,400.0,45.0,40.0,ESSP,450.0,0.8333333333333334,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,80.0,5.0,400.0,2891.0,41.14,36.14,ESSP,3291.0,6.666666666666667,400.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,115.0,10.0,1158.0,2000.0,27.46,17.39,ESSP,3158.0,9.583333333333334,1150.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,169.0,12.0,2039.0,2941.0,29.47,17.4,ESSP,4980.0,14.083333333333334,2028.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,246.0,10.0,2486.0,9192.0,47.47,37.37,ESSP,11678.0,20.5,2460.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,244.0,10.0,2444.0,4158.0,27.06,17.04,ESSP,6602.0,20.333333333333332,2440.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,151.0,5.0,755.0,7387.0,53.92,48.92,ESSP,8142.0,12.583333333333334,755.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,7.0,7.0,52.0,195.0,35.29,27.86,ESSP,247.0,0.5833333333333334,49.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,48.0,5.0,241.0,1129.0,28.54,23.52,ESSP,1370.0,4.0,240.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,20.0,5.0,103.0,341.0,22.2,17.05,ESSP,444.0,1.6666666666666667,100.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,49.0,8.0,393.0,948.0,27.37,19.35,ESSP,1341.0,4.083333333333333,392.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,171.0,5.0,856.0,8392.0,54.08,49.08,ESSP,9248.0,14.25,855.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,250.0,8.0,2051.0,4274.0,25.3,17.1,ESSP,6325.0,20.833333333333332,2000.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,487.0,5.0,2526.0,22243.0,50.86,45.67,ESSP,24769.0,40.583333333333336,2435.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,195.0,5.0,976.0,8435.0,48.26,43.26,ESSP,9411.0,16.25,975.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,221.0,5.0,1105.0,7538.0,39.11,34.11,ESSP,8643.0,18.416666666666668,1105.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,385.0,8.0,3086.0,6802.0,25.68,17.67,ESSP,9888.0,32.083333333333336,3080.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,151.0,5.0,758.0,4593.0,35.44,30.42,ESSP,5351.0,12.583333333333334,755.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,157.0,8.0,1339.0,4000.0,34.01,25.48,ESSP,5339.0,13.083333333333334,1256.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,7.0,10.0,79.0,295.0,53.43,42.14,ESSP,374.0,0.5833333333333334,70.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,37.0,5.0,185.0,2189.0,64.16,59.16,ESSP,2374.0,3.0833333333333335,185.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,400.0,9.0,3658.0,18665.0,55.81,46.66,ESSP,22323.0,33.333333333333336,3600.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,8.0,10.0,85.0,147.0,29.0,18.38,ESSP,232.0,0.6666666666666666,80.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,273.0,8.0,2184.0,4459.0,24.33,16.33,ESSP,6643.0,22.75,2184.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,267.0,5.0,1338.0,11237.0,47.1,42.09,ESSP,12575.0,22.25,1335.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,48.0,8.0,388.0,500.0,18.5,10.42,ESSP,888.0,4.0,384.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,52.0,10.0,526.0,930.0,28.0,17.88,ESSP,1456.0,4.333333333333333,520.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,291.0,10.0,2914.0,5483.0,28.86,18.84,ESSP,8397.0,24.25,2910.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,14.0,5.0,72.0,317.0,27.79,22.64,ESSP,389.0,1.1666666666666667,70.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,63.0,10.0,638.0,550.0,18.86,8.73,ESSP,1188.0,5.25,630.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,77.0,8.0,622.0,2640.0,42.36,34.29,ESSP,3262.0,6.416666666666667,616.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,384.0,10.0,3969.0,19362.0,60.76,50.42,ESSP,23331.0,32.0,3840.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,407.0,5.0,2039.0,18089.0,49.45,44.44,ESSP,20128.0,33.916666666666664,2035.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,312.0,8.0,2496.0,5408.0,25.33,17.33,ESSP,7904.0,26.0,2496.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,108.0,5.0,541.0,6452.0,64.75,59.74,ESSP,6993.0,9.0,540.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,297.0,10.0,2976.0,3705.0,22.49,12.47,ESSP,6681.0,24.75,2970.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,7.0,8.0,60.0,150.0,30.0,21.43,ESSP,210.0,0.5833333333333334,56.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,177.0,8.0,1423.0,2944.0,24.67,16.63,ESSP,4367.0,14.75,1416.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,414.0,12.0,5097.0,15774.0,50.41,38.1,ESSP,20871.0,34.5,4968.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,18.0,5.0,90.0,3701.0,21.061000000000003,20.561000000000003,ESSP,3791.0,1.5,90.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
SRG WATERFRONT LLC,33.0,10.0,334.0,1000.0,40.42,30.3,ESSP,1334.0,2.75,330.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,71.0,8.0,571.0,1355.0,27.13,19.08,ESSP,1926.0,5.916666666666667,568.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,434.0,5.0,2244.0,17062.0,44.48,39.31,ESSP,19306.0,36.166666666666664,2170.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,62.0,8.0,496.0,1118.0,26.03,18.03,ESSP,1614.0,5.166666666666667,496.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,416.0,10.0,4176.0,8748.0,31.07,21.03,ESSP,12924.0,34.666666666666664,4160.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,180.0,5.0,1062.0,8941.0,55.57,49.67,ESSP,10003.0,15.0,900.0,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,384.0,5.0,2057.0,12890.0,38.92,33.57,ESSP,14947.0,32.0,1920.0,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,463.0,10.0,4633.0,19781.0,52.73,42.72,ESSP,24414.0,38.583333333333336,4630.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,40.0,5.0,200.0,4521.0,11.803,11.303,ESSP,4721.0,3.3333333333333335,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
SRG WATERFRONT LLC,40.0,5.0,202.0,1473.0,41.88,36.83,ESSP,1675.0,3.3333333333333335,200.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,396.0,8.0,3344.0,7689.0,27.86,19.42,ESSP,11033.0,33.0,3168.0,176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,348.0,5.0,1743.0,19891.0,62.17,57.16,ESSP,21634.0,29.0,1740.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,60.0,8.0,480.0,824.0,21.73,13.73,ESSP,1304.0,5.0,480.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,353.0,8.0,2890.0,5536.0,23.87,15.68,ESSP,8426.0,29.416666666666668,2824.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,57.0,10.0,579.0,965.0,27.09,16.93,ESSP,1544.0,4.75,570.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,154.0,5.0,773.0,5172.0,38.6,33.58,ESSP,5945.0,12.833333333333334,770.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRG WATERFRONT LLC,58.0,5.0,292.0,1008.0,22.41,17.38,ESSP,1300.0,4.833333333333333,290.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razi Foods LLC,365.0,15.0,5475.0,35.0,15.1,0.1,ESSP,5510.0,30.416666666666668,5475.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razi Foods LLC,425.0,15.0,6372.0,80.0,15.18,0.19,ESSP,6452.0,35.416666666666664,6375.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razi Foods LLC,208.0,16.0,3335.0,90.0,16.47,0.43,ESSP,3425.0,17.333333333333332,3328.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razi Foods LLC,253.0,15.0,3794.0,45.0,15.17,0.18,ESSP,3839.0,21.083333333333332,3795.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razi Foods LLC,480.0,23.0,11087.0,300.0,23.72,0.63,ESSP,11387.0,40.0,11040.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razi Foods LLC,30.0,15.0,450.0,20.0,15.67,0.67,ESSP,470.0,2.5,450.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razi Foods LLC,379.0,16.0,6069.0,75.0,16.21,0.2,ESSP,6144.0,31.583333333333332,6064.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razi Foods LLC,371.0,15.0,5606.5,40.0,15.22,0.11,ESSP,5646.5,30.916666666666668,5565.0,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With Malus Aforethought, LLC",12.0,20.0,249.0,0.01,20.75,0.0,ESSP,249.01,1.0,240.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With Malus Aforethought, LLC",34.0,5.0,608.75,436.75,30.75,12.85,ESSP,1045.5,2.8333333333333335,170.0,438.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With Malus Aforethought, LLC",42.0,5.0,629.85,419.9,24.99,10.0,ESSP,1049.75,3.5,210.0,419.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With Malus Aforethought, LLC",54.0,20.0,1084.2,0.01,20.08,0.0,ESSP,1084.21,4.5,1080.0,4.2000000000000455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With Malus Aforethought, LLC",269.0,8.0,5952.47,3654.79,35.71,13.59,ESSP,9607.26,22.416666666666668,2152.0,3800.4700000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With Malus Aforethought, LLC",387.0,8.0,1129.488,8196.96,50.37,21.18,ESSP,19491.839999999997,32.25,3096.0,1966.512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"With Malus Aforethought, LLC",121.0,5.0,1933.48,1328.78,26.96,10.98,ESSP,3262.26,10.083333333333334,605.0,1328.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With Malus Aforethought, LLC",38.0,5.0,658.76,468.16,29.66,12.32,ESSP,1126.92,3.1666666666666665,190.0,468.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With Malus Aforethought, LLC",61.0,20.0,1223.8,0.01,20.06,0.0,ESSP,1223.81,5.083333333333333,1220.0,3.7999999999999545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With Malus Aforethought, LLC",251.0,5.0,4934.89,3680.29,34.32,14.66,ESSP,8615.18,20.916666666666668,1255.0,3679.8900000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With Malus Aforethought, LLC",93.0,5.0,1469.96,1003.31,26.59,10.79,ESSP,2473.27,7.75,465.0,1004.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,281.0,5.0,1406.0,3547.0,17.63,12.62,ESSP,4953.0,23.416666666666668,1405.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,70.0,5.0,349.0,1480.0,2.61,2.11,ESSP,1829.0,58.333333333333336,350.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,247.0,5.0,1235.0,2889.0,16.7,11.7,ESSP,4124.0,20.583333333333332,1235.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,265.0,5.0,1326.0,4347.0,21.41,16.4,ESSP,5673.0,22.083333333333332,1325.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,208.0,5.0,1042.0,2380.0,16.45,11.44,ESSP,3422.0,17.333333333333332,1040.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,114.0,5.0,569.0,1213.0,15.63,10.64,ESSP,1782.0,9.5,570.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,149.0,5.0,747.0,2067.0,18.89,13.87,ESSP,2814.0,12.416666666666666,745.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,357.0,5.0,1786.0,11879.0,38.28,33.27,ESSP,13665.0,29.75,1785.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,334.0,5.0,1669.0,10006.0,34.96,29.96,ESSP,11675.0,27.833333333333332,1670.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,102.0,5.0,508.0,1134.0,16.1,11.12,ESSP,1642.0,8.5,510.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,214.0,5.0,1068.0,5840.0,32.28,27.29,ESSP,6908.0,17.833333333333332,1070.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,250.0,5.0,123.0,245.0,1.47,0.98,ESSP,368.0,20.833333333333332,1250.0,1127.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,107.0,5.0,535.0,2969.0,32.75,27.75,ESSP,3504.0,8.916666666666666,535.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,112.0,5.0,559.0,1254.0,16.19,11.2,ESSP,1813.0,9.333333333333334,560.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,104.0,5.0,522.0,2247.0,26.63,21.61,ESSP,2769.0,8.666666666666666,520.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,98.0,5.0,488.0,1235.0,1.76,1.26,ESSP,1723.0,81.66666666666667,490.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,600.0,5.0,31.0,62.0,0.16,0.1,ESSP,93.0,50.0,3000.0,2969.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Restaurant Group - Chevy Chase,450.0,5.0,225.0,480.0,1.57,1.07,ESSP,705.0,37.5,2250.0,2025.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TH Delegate LLC,131.0,9.0,1176.0,1474.0,20.23,11.25,ESSP,2650.0,10.916666666666666,1179.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TH Delegate LLC,50.0,7.5,375.0,3092.0,69.34,61.84,ESSP,3467.0,4.166666666666667,375.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TH Delegate LLC,4.0,7.5,33.0,2538.0,64.275,63.45,ESSP,2571.0,0.3333333333333333,30.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
TH Delegate LLC,293.0,9.0,2634.0,2538.0,17.65,8.66,ESSP,5172.0,24.416666666666668,2637.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TH Delegate LLC,10.0,7.5,76.0,3186.0,32.62,31.860000000000003,ESSP,3262.0,0.8333333333333334,75.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
TH Delegate LLC,304.0,9.0,2740.0,3186.0,19.49,10.48,ESSP,5926.0,25.333333333333332,2736.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TH Delegate LLC,7.0,7.5,56.0,2739.0,39.929,39.129000000000005,ESSP,2795.0,0.5833333333333334,52.5,3.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
TH Delegate LLC,361.0,9.0,3247.0,2739.0,16.58,7.59,ESSP,5986.0,30.083333333333332,3249.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TH Delegate LLC,26.0,9.0,231.0,309.0,20.77,11.88,ESSP,540.0,2.1666666666666665,234.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TH Delegate LLC,5.0,7.5,41.0,2880.0,58.42000000000001,57.6,ESSP,2921.0,0.4166666666666667,37.5,3.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
TH Delegate LLC,336.0,9.0,3026.0,2880.0,17.58,8.57,ESSP,5906.0,28.0,3024.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wharf Rapp, LLC",560.0,5.0,281.0,2562.0,5.08,4.58,ESSP,2843.0,46.666666666666664,2800.0,2519.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wharf Rapp, LLC",185.0,5.0,925.0,7731.0,46.79,41.79,ESSP,8656.0,15.416666666666666,925.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wharf Rapp, LLC",320.0,5.0,159.0,1097.0,3.93,3.43,ESSP,1256.0,26.666666666666668,1600.0,1441.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wharf Rapp, LLC",400.0,5.0,199.0,2154.0,5.88,5.39,ESSP,2353.0,33.333333333333336,2000.0,1801.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wharf Rapp, LLC",158.0,5.0,789.0,6893.0,48.62,43.63,ESSP,7682.0,13.166666666666666,790.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wharf Rapp, LLC",160.0,5.0,802.0,8556.0,58.49,53.48,ESSP,9358.0,13.333333333333334,800.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
