"","Region","Year","specialization","seats"
"4916","West",1999,"infectious",0
"4917","West",2000,"infectious",0
"4918","West",2001,"infectious",0
"4919","West",2002,"infectious",0
"4920","West",2003,"infectious",0
"4921","West",2004,"infectious",0
"4922","West",2005,"infectious",0
"4923","West",2006,"infectious",0
"4924","West",2007,"infectious",0
"4925","West",2008,"infectious",0
"4926","West",2009,"infectious",0
"4927","West",2010,"infectious",0
"4928","West",2011,"infectious",0
"4929","West",2012,"infectious",0
"4930","West",2013,"infectious",0
"4931","West",2014,"infectious",0
"4932","West",2015,"infectious",0
"4933","West",2016,"infectious",0
"4934","West",2017,"infectious",0
"4935","West",2018,"infectious",0
"4936","West",1998,"interdiscipline",22
"4937","West",1999,"interdiscipline",22
"4938","West",2000,"interdiscipline",22
"4939","West",2001,"interdiscipline",22
"4940","West",2002,"interdiscipline",22
"4941","West",2003,"interdiscipline",22
"4942","West",2004,"interdiscipline",22
"4943","West",2005,"interdiscipline",22
"4944","West",2006,"interdiscipline",26
"4945","West",2007,"interdiscipline",31
"4946","West",2008,"interdiscipline",32
"4947","West",2009,"interdiscipline",36
"4948","West",2010,"interdiscipline",49
"4949","West",2011,"interdiscipline",61
"4950","West",2012,"interdiscipline",68
"4951","West",2013,"interdiscipline",73
"4952","West",2014,"interdiscipline",79
"4953","West",2015,"interdiscipline",90
"4954","West",2016,"interdiscipline",93
"4955","West",2017,"interdiscipline",93
"4956","West",2018,"interdiscipline",102
"4957","West",1998,"kidney",9
"4958","West",1999,"kidney",9
"4959","West",2000,"kidney",9
"4960","West",2001,"kidney",9
"4961","West",2002,"kidney",9
"4962","West",2003,"kidney",9
"4963","West",2004,"kidney",9
"4964","West",2005,"kidney",9
"4965","West",2006,"kidney",9
"4966","West",2007,"kidney",9
"4967","West",2008,"kidney",9
"4968","West",2009,"kidney",10
"4969","West",2010,"kidney",10
"4970","West",2011,"kidney",11
"4971","West",2012,"kidney",12
"4972","West",2013,"kidney",15
"4973","West",2014,"kidney",15
"4974","West",2015,"kidney",16
"4975","West",2016,"kidney",17
"4976","West",2017,"kidney",17
"4977","West",2018,"kidney",17
"4978","West",1998,"kids",121
"4979","West",1999,"kids",121
"4980","West",2000,"kids",121
"4981","West",2001,"kids",122
"4982","West",2002,"kids",122
"4983","West",2003,"kids",138
"4984","West",2004,"kids",149
"4985","West",2005,"kids",153
"4986","West",2006,"kids",168
"4987","West",2007,"kids",170
"4988","West",2008,"kids",172
"4989","West",2009,"kids",178
"4990","West",2010,"kids",189
"4991","West",2011,"kids",202
"4992","West",2012,"kids",208
"4993","West",2013,"kids",235
"4994","West",2014,"kids",283
"4995","West",2015,"kids",316
"4996","West",2016,"kids",329
"4997","West",2017,"kids",405
"4998","West",2018,"kids",449
"4999","West",1998,"liver",0
"5000","West",1999,"liver",0
"5001","West",2000,"liver",0
"5002","West",2001,"liver",0
"5003","West",2002,"liver",0
"5004","West",2003,"liver",0
"5005","West",2004,"liver",0
"5006","West",2005,"liver",0
"5007","West",2006,"liver",0
"5008","West",2007,"liver",0
"5009","West",2008,"liver",0
"5010","West",2009,"liver",0
"5011","West",2010,"liver",0
"5012","West",2011,"liver",0
"5013","West",2012,"liver",0
"5014","West",2013,"liver",0
"5015","West",2014,"liver",0
"5016","West",2015,"liver",0
"5017","West",2016,"liver",0
"5018","West",2017,"liver",0
"5019","West",2018,"liver",0
"5020","West",1998,"lung",41
"5021","West",1999,"lung",41
"5022","West",2000,"lung",41
"5023","West",2001,"lung",43
"5024","West",2002,"lung",43
"5025","West",2003,"lung",43
"5026","West",2004,"lung",43
"5027","West",2005,"lung",49
"5028","West",2006,"lung",51
"5029","West",2007,"lung",51
"5030","West",2008,"lung",51
"5031","West",2009,"lung",53
"5032","West",2010,"lung",54
"5033","West",2011,"lung",66
"5034","West",2012,"lung",76
"5035","West",2013,"lung",77
"5036","West",2014,"lung",84
"5037","West",2015,"lung",98
"5038","West",2016,"lung",104
"5039","West",2017,"lung",129
"5040","West",2018,"lung",148
"5041","West",1998,"microscopic",70
"5042","West",1999,"microscopic",70
"5043","West",2000,"microscopic",70
"5044","West",2001,"microscopic",70
"5045","West",2002,"microscopic",73
"5046","West",2003,"microscopic",76
"5047","West",2004,"microscopic",79
"5048","West",2005,"microscopic",79
"5049","West",2006,"microscopic",85
"5050","West",2007,"microscopic",91
"5051","West",2008,"microscopic",92
"5052","West",2009,"microscopic",101
"5053","West",2010,"microscopic",112
"5054","West",2011,"microscopic",122
"5055","West",2012,"microscopic",129
"5056","West",2013,"microscopic",131
"5057","West",2014,"microscopic",145
"5058","West",2015,"microscopic",167
"5059","West",2016,"microscopic",169
"5060","West",2017,"microscopic",180
"5061","West",2018,"microscopic",210
"5062","West",1998,"pain",0
"5063","West",1999,"pain",0
"5064","West",2000,"pain",0
"5065","West",2001,"pain",0
"5066","West",2002,"pain",0
"5067","West",2003,"pain",0
"5068","West",2004,"pain",0
"5069","West",2005,"pain",0
"5070","West",2006,"pain",0
"5071","West",2007,"pain",0
"5072","West",2008,"pain",0
"5073","West",2009,"pain",0
"5074","West",2010,"pain",0
"5075","West",2011,"pain",0
"5076","West",2012,"pain",2
"5077","West",2013,"pain",2
"5078","West",2014,"pain",2
"5079","West",2015,"pain",2
"5080","West",2016,"pain",2
"5081","West",2017,"pain",4
"5082","West",2018,"pain",4
"5083","West",1998,"pathology",170
"5084","West",1999,"pathology",170
"5085","West",2000,"pathology",172
"5086","West",2001,"pathology",172
"5087","West",2002,"pathology",172
"5088","West",2003,"pathology",178
"5089","West",2004,"pathology",195
"5090","West",2005,"pathology",202
"5091","West",2006,"pathology",207
"5092","West",2007,"pathology",213
"5093","West",2008,"pathology",215
"5094","West",2009,"pathology",234
"5095","West",2010,"pathology",267
"5096","West",2011,"pathology",306
"5097","West",2012,"pathology",311
"5098","West",2013,"pathology",314
"5099","West",2014,"pathology",312
"5100","West",2015,"pathology",370
"5101","West",2016,"pathology",397
"5102","West",2017,"pathology",407
"5103","West",2018,"pathology",450
"5104","West",1998,"pharma",52
"5105","West",1999,"pharma",54
"5106","West",2000,"pharma",54
"5107","West",2001,"pharma",54
"5108","West",2002,"pharma",54
"5109","West",2003,"pharma",58
"5110","West",2004,"pharma",58
"5111","West",2005,"pharma",68
"5112","West",2006,"pharma",73
"5113","West",2007,"pharma",76
"5114","West",2008,"pharma",79
"5115","West",2009,"pharma",88
"5116","West",2010,"pharma",96
"5117","West",2011,"pharma",110
"5118","West",2012,"pharma",123
"5119","West",2013,"pharma",131
"5120","West",2014,"pharma",149
"5121","West",2015,"pharma",183
"5122","West",2016,"pharma",181
"5123","West",2017,"pharma",184
"5124","West",2018,"pharma",194
"5125","West",1998,"physiology",67
"5126","West",1999,"physiology",67
"5127","West",2000,"physiology",67
"5128","West",2001,"physiology",67
"5129","West",2002,"physiology",67
"5130","West",2003,"physiology",69
"5131","West",2004,"physiology",73
"5132","West",2005,"physiology",73
"5133","West",2006,"physiology",74
"5134","West",2007,"physiology",81
"5135","West",2008,"physiology",83
"5136","West",2009,"physiology",86
"5137","West",2010,"physiology",94
"5138","West",2011,"physiology",110
"5139","West",2012,"physiology",122
"5140","West",2013,"physiology",131
"5141","West",2014,"physiology",149
"5142","West",2015,"physiology",166
"5143","West",2016,"physiology",168
"5144","West",2017,"physiology",173
"5145","West",2018,"physiology",181
"5146","West",1998,"plastic",13
"5147","West",1999,"plastic",13
"5148","West",2000,"plastic",13
"5149","West",2001,"plastic",13
"5150","West",2002,"plastic",13
"5151","West",2003,"plastic",13
"5152","West",2004,"plastic",17
"5153","West",2005,"plastic",17
"5154","West",2006,"plastic",17
"5155","West",2007,"plastic",17
"5156","West",2008,"plastic",18
"5157","West",2009,"plastic",18
"5158","West",2010,"plastic",20
"5159","West",2011,"plastic",21
"5160","West",2012,"plastic",21
"5161","West",2013,"plastic",28
"5162","West",2014,"plastic",35
"5163","West",2015,"plastic",39
"5164","West",2016,"plastic",40
"5165","West",2017,"plastic",44
"5166","West",2018,"plastic",50
"5167","West",1998,"psych",0
"5168","West",1999,"psych",0
"5169","West",2000,"psych",0
"5170","West",2001,"psych",0
"5171","West",2002,"psych",0
"5172","West",2003,"psych",0
"5173","West",2004,"psych",0
"5174","West",2005,"psych",0
"5175","West",2006,"psych",0
"5176","West",2007,"psych",0
"5177","West",2008,"psych",0
"5178","West",2009,"psych",0
"5179","West",2010,"psych",0
"5180","West",2011,"psych",0
"5181","West",2012,"psych",0
"5182","West",2013,"psych",0
"5183","West",2014,"psych",0
"5184","West",2015,"psych",0
"5185","West",2016,"psych",0
"5186","West",2017,"psych",0
"5187","West",2018,"psych",0
"5188","West",1998,"public_health",121
"5189","West",1999,"public_health",121
"5190","West",2000,"public_health",122
"5191","West",2001,"public_health",123
"5192","West",2002,"public_health",123
"5193","West",2003,"public_health",126
"5194","West",2004,"public_health",130
"5195","West",2005,"public_health",135
"5196","West",2006,"public_health",141
"5197","West",2007,"public_health",146
"5198","West",2008,"public_health",148
"5199","West",2009,"public_health",155
"5200","West",2010,"public_health",166
"5201","West",2011,"public_health",188
"5202","West",2012,"public_health",193
"5203","West",2013,"public_health",193
"5204","West",2014,"public_health",202
"5205","West",2015,"public_health",244
"5206","West",2016,"public_health",262
"5207","West",2017,"public_health",268
"5208","West",2018,"public_health",290
"5209","West",1998,"radiation",155
"5210","West",1999,"radiation",155
"5211","West",2000,"radiation",157
"5212","West",2001,"radiation",161
"5213","West",2002,"radiation",161
"5214","West",2003,"radiation",169
"5215","West",2004,"radiation",178
"5216","West",2005,"radiation",179
"5217","West",2006,"radiation",182
"5218","West",2007,"radiation",182
"5219","West",2008,"radiation",188
"5220","West",2009,"radiation",209
"5221","West",2010,"radiation",212
"5222","West",2011,"radiation",232
"5223","West",2012,"radiation",239
"5224","West",2013,"radiation",241
"5225","West",2014,"radiation",268
"5226","West",2015,"radiation",293
"5227","West",2016,"radiation",321
"5228","West",2017,"radiation",387
"5229","West",2018,"radiation",442
"5230","West",1998,"rehab",4
"5231","West",1999,"rehab",4
"5232","West",2000,"rehab",4
"5233","West",2001,"rehab",4
"5234","West",2002,"rehab",4
"5235","West",2003,"rehab",4
"5236","West",2004,"rehab",4
"5237","West",2005,"rehab",4
"5238","West",2006,"rehab",4
"5239","West",2007,"rehab",4
"5240","West",2008,"rehab",4
"5241","West",2009,"rehab",4
"5242","West",2010,"rehab",4
"5243","West",2011,"rehab",6
"5244","West",2012,"rehab",6
"5245","West",2013,"rehab",6
"5246","West",2014,"rehab",6
"5247","West",2015,"rehab",6
"5248","West",2016,"rehab",6
"5249","West",2017,"rehab",10
"5250","West",2018,"rehab",10
"5251","West",1998,"reproduction",255
"5252","West",1999,"reproduction",256
"5253","West",2000,"reproduction",256
"5254","West",2001,"reproduction",256
"5255","West",2002,"reproduction",264
"5256","West",2003,"reproduction",273
"5257","West",2004,"reproduction",273
"5258","West",2005,"reproduction",277
"5259","West",2006,"reproduction",289
"5260","West",2007,"reproduction",293
"5261","West",2008,"reproduction",298
"5262","West",2009,"reproduction",314
"5263","West",2010,"reproduction",331
"5264","West",2011,"reproduction",348
"5265","West",2012,"reproduction",357
"5266","West",2013,"reproduction",371
"5267","West",2014,"reproduction",395
"5268","West",2015,"reproduction",434
"5269","West",2016,"reproduction",507
"5270","West",2017,"reproduction",626
"5271","West",2018,"reproduction",665
"5272","West",1998,"research",0
"5273","West",1999,"research",0
"5274","West",2000,"research",0
"5275","West",2001,"research",0
"5276","West",2002,"research",0
"5277","West",2003,"research",0
"5278","West",2004,"research",0
"5279","West",2005,"research",0
"5280","West",2006,"research",0
"5281","West",2007,"research",0
"5282","West",2008,"research",0
"5283","West",2009,"research",0
"5284","West",2010,"research",0
"5285","West",2011,"research",0
"5286","West",2012,"research",0
"5287","West",2013,"research",0
"5288","West",2014,"research",0
"5289","West",2015,"research",0
"5290","West",2016,"research",0
"5291","West",2017,"research",0
"5292","West",2018,"research",0
"5293","West",1998,"skin",49
"5294","West",1999,"skin",49
"5295","West",2000,"skin",49
"5296","West",2001,"skin",49
"5297","West",2002,"skin",49
"5298","West",2003,"skin",49
"5299","West",2004,"skin",57
"5300","West",2005,"skin",64
"5301","West",2006,"skin",64
"5302","West",2007,"skin",65
"5303","West",2008,"skin",69
"5304","West",2009,"skin",76
"5305","West",2010,"skin",81
"5306","West",2011,"skin",92
"5307","West",2012,"skin",92
"5308","West",2013,"skin",99
"5309","West",2014,"skin",112
"5310","West",2015,"skin",127
"5311","West",2016,"skin",147
"5312","West",2017,"skin",172
"5313","West",2018,"skin",185
"5314","West",1998,"sport",0
"5315","West",1999,"sport",0
"5316","West",2000,"sport",0
"5317","West",2001,"sport",0
"5318","West",2002,"sport",0
"5319","West",2003,"sport",0
"5320","West",2004,"sport",0
"5321","West",2005,"sport",0
"5322","West",2006,"sport",0
"5323","West",2007,"sport",0
"5324","West",2008,"sport",0
"5325","West",2009,"sport",0
"5326","West",2010,"sport",0
"5327","West",2011,"sport",0
"5328","West",2012,"sport",0
"5329","West",2013,"sport",0
"5330","West",2014,"sport",2
"5331","West",2015,"sport",2
"5332","West",2016,"sport",2
"5333","West",2017,"sport",2
"5334","West",2018,"sport",2
"5335","West",1998,"std",49
"5336","West",1999,"std",49
"5337","West",2000,"std",49
"5338","West",2001,"std",49
"5339","West",2002,"std",49
"5340","West",2003,"std",49
"5341","West",2004,"std",57
"5342","West",2005,"std",64
"5343","West",2006,"std",64
"5344","West",2007,"std",65
"5345","West",2008,"std",69
"5346","West",2009,"std",76
"5347","West",2010,"std",81
"5348","West",2011,"std",92
"5349","West",2012,"std",92
"5350","West",2013,"std",99
"5351","West",2014,"std",112
"5352","West",2015,"std",127
"5353","West",2016,"std",147
"5354","West",2017,"std",172
"5355","West",2018,"std",185
"5356","West",1998,"transport",2
"5357","West",1999,"transport",2
"5358","West",2000,"transport",2
"5359","West",2001,"transport",2
"5360","West",2002,"transport",2
"5361","West",2003,"transport",2
"5362","West",2004,"transport",2
"5363","West",2005,"transport",2
"5364","West",2006,"transport",2
"5365","West",2007,"transport",2
"5366","West",2008,"transport",2
"5367","West",2009,"transport",2
"5368","West",2010,"transport",2
"5369","West",2011,"transport",2
"5370","West",2012,"transport",2
"5371","West",2013,"transport",2
"5372","West",2014,"transport",2
"5373","West",2015,"transport",2
"5374","West",2016,"transport",2
"5375","West",2017,"transport",2
"5376","West",2018,"transport",2
"5377","West",1998,"tropical",0
"5378","West",1999,"tropical",0
"5379","West",2000,"tropical",0
"5380","West",2001,"tropical",0
"5381","West",2002,"tropical",0
"5382","West",2003,"tropical",0
"5383","West",2004,"tropical",0
"5384","West",2005,"tropical",0
"5385","West",2006,"tropical",0
"5386","West",2007,"tropical",0
"5387","West",2008,"tropical",0
"5388","West",2009,"tropical",0
"5389","West",2010,"tropical",0
"5390","West",2011,"tropical",0
"5391","West",2012,"tropical",0
"5392","West",2013,"tropical",0
"5393","West",2014,"tropical",0
"5394","West",2015,"tropical",0
"5395","West",2016,"tropical",0
"5396","West",2017,"tropical",0
"5397","West",2018,"tropical",0
"5398","West",1998,"urine",27
"5399","West",1999,"urine",35
"5400","West",2000,"urine",35
"5401","West",2001,"urine",35
"5402","West",2002,"urine",35
"5403","West",2003,"urine",35
"5404","West",2004,"urine",35
"5405","West",2005,"urine",35
"5406","West",2006,"urine",35
